TRANSACTION_DATE,DAY_NAME,DAY_CLASSIFICATION,MONTH_NAME,TRANSACTION_TIME,TIME_CLASSIFICATION,HOUR_OF_DAY,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE,NUMBER_OF_SALES,REVENUE
6/3/2023,Sat,Weekend,Jun,09:20.0,Morning,11,Astoria,Bakery,Ginger Scone,Scone,1,3.25
6/3/2023,Sat,Weekend,Jun,09:24.0,Morning,11,Astoria,Bakery,Chocolate Croissant,Pastry,1,3.75
6/3/2023,Sat,Weekend,Jun,10:10.0,Morning,11,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,1,6
6/3/2023,Sat,Weekend,Jun,12:05.0,Morning,11,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/3/2023,Sat,Weekend,Jun,12:31.0,Morning,11,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea,1,5
6/3/2023,Sat,Weekend,Jun,17:10.0,Morning,11,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
6/3/2023,Sat,Weekend,Jun,20:01.0,Morning,11,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/3/2023,Sat,Weekend,Jun,30:54.0,Morning,11,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/3/2023,Sat,Weekend,Jun,32:55.0,Morning,11,Astoria,Tea,English Breakfast Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,40:28.0,Morning,11,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/3/2023,Sat,Weekend,Jun,47:58.0,Morning,11,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,3.75
6/3/2023,Sat,Weekend,Jun,50:00.0,Morning,11,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/3/2023,Sat,Weekend,Jun,56:52.0,Morning,11,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,6.2
6/3/2023,Sat,Weekend,Jun,00:58.0,Afternoon,12,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/3/2023,Sat,Weekend,Jun,06:30.0,Afternoon,12,Astoria,Tea,English Breakfast Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,06:58.0,Afternoon,12,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso,1,3.75
6/3/2023,Sat,Weekend,Jun,10:35.0,Afternoon,12,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,2.5
6/3/2023,Sat,Weekend,Jun,12:02.0,Afternoon,12,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/3/2023,Sat,Weekend,Jun,21:41.0,Afternoon,12,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,3.75
6/3/2023,Sat,Weekend,Jun,26:03.0,Afternoon,12,Astoria,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,28:05.0,Afternoon,12,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,30:20.0,Afternoon,12,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,36:05.0,Afternoon,12,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,3
6/3/2023,Sat,Weekend,Jun,45:29.0,Afternoon,12,Astoria,Tea,English Breakfast Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,47:30.0,Afternoon,12,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/3/2023,Sat,Weekend,Jun,48:20.0,Afternoon,12,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,6
6/3/2023,Sat,Weekend,Jun,51:22.0,Afternoon,12,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso,1,8.5
6/3/2023,Sat,Weekend,Jun,52:36.0,Afternoon,12,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea,1,5
6/3/2023,Sat,Weekend,Jun,58:20.0,Afternoon,12,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,6.2
6/3/2023,Sat,Weekend,Jun,01:11.0,Afternoon,13,Lower Manhattan,Bakery,Almond Croissant,Pastry,1,3.75
6/3/2023,Sat,Weekend,Jun,04:21.0,Afternoon,13,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,05:00.0,Afternoon,13,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,2
6/3/2023,Sat,Weekend,Jun,09:01.0,Afternoon,13,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,12:16.0,Afternoon,13,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,5
6/3/2023,Sat,Weekend,Jun,12:49.0,Afternoon,13,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea,1,5
6/3/2023,Sat,Weekend,Jun,16:53.0,Afternoon,13,Astoria,Tea,English Breakfast Lg,Brewed Black tea,1,6
6/3/2023,Sat,Weekend,Jun,31:04.0,Afternoon,13,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,37:27.0,Afternoon,13,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,2.5
6/3/2023,Sat,Weekend,Jun,37:27.0,Afternoon,13,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone,1,3.75
6/3/2023,Sat,Weekend,Jun,37:34.0,Afternoon,13,Astoria,Coffee,Latte Rg,Barista Espresso,1,4.25
6/3/2023,Sat,Weekend,Jun,49:46.0,Afternoon,13,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/3/2023,Sat,Weekend,Jun,02:58.0,Afternoon,14,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/3/2023,Sat,Weekend,Jun,03:47.0,Afternoon,14,Astoria,Coffee,Brazilian Lg,Organic brewed coffee,1,3.5
6/3/2023,Sat,Weekend,Jun,09:18.0,Afternoon,14,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/3/2023,Sat,Weekend,Jun,09:52.0,Afternoon,14,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,2.55
6/3/2023,Sat,Weekend,Jun,15:05.0,Afternoon,14,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/3/2023,Sat,Weekend,Jun,15:50.0,Afternoon,14,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,5
6/3/2023,Sat,Weekend,Jun,17:42.0,Afternoon,14,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso,1,4.25
6/3/2023,Sat,Weekend,Jun,23:06.0,Afternoon,14,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
6/3/2023,Sat,Weekend,Jun,30:38.0,Afternoon,14,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,1,3
6/3/2023,Sat,Weekend,Jun,32:46.0,Afternoon,14,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/3/2023,Sat,Weekend,Jun,34:17.0,Afternoon,14,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/3/2023,Sat,Weekend,Jun,34:28.0,Afternoon,14,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,2.2
6/3/2023,Sat,Weekend,Jun,38:17.0,Afternoon,14,Astoria,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,42:59.0,Afternoon,14,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,1,3
6/3/2023,Sat,Weekend,Jun,44:43.0,Afternoon,14,Astoria,Coffee,Brazilian Lg,Organic brewed coffee,1,3.5
6/3/2023,Sat,Weekend,Jun,59:37.0,Afternoon,14,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,3.5
6/3/2023,Sat,Weekend,Jun,59:54.0,Afternoon,14,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/3/2023,Sat,Weekend,Jun,01:43.0,Afternoon,15,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,04:28.0,Afternoon,15,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,6
6/3/2023,Sat,Weekend,Jun,05:33.0,Afternoon,15,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso,1,6
6/3/2023,Sat,Weekend,Jun,07:55.0,Afternoon,15,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,3.1
6/3/2023,Sat,Weekend,Jun,14:15.0,Afternoon,15,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,19:59.0,Afternoon,15,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea,1,2.5
6/3/2023,Sat,Weekend,Jun,23:04.0,Afternoon,15,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,5
6/3/2023,Sat,Weekend,Jun,26:58.0,Afternoon,15,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,5
6/3/2023,Sat,Weekend,Jun,31:19.0,Afternoon,15,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,4
6/3/2023,Sat,Weekend,Jun,36:04.0,Afternoon,15,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,3
6/3/2023,Sat,Weekend,Jun,39:35.0,Afternoon,15,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,1,3
6/3/2023,Sat,Weekend,Jun,40:47.0,Afternoon,15,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,1,2.5
6/3/2023,Sat,Weekend,Jun,42:01.0,Afternoon,15,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/3/2023,Sat,Weekend,Jun,46:51.0,Afternoon,15,Hell's Kitchen,Bakery,Oatmeal Scone,Scone,1,3
6/3/2023,Sat,Weekend,Jun,49:49.0,Afternoon,15,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,2.5
6/3/2023,Sat,Weekend,Jun,57:20.0,Afternoon,15,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,00:06.0,Afternoon,16,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/3/2023,Sat,Weekend,Jun,01:58.0,Afternoon,16,Astoria,Coffee,Latte,Barista Espresso,1,3.75
6/3/2023,Sat,Weekend,Jun,05:38.0,Afternoon,16,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,6
6/3/2023,Sat,Weekend,Jun,14:44.0,Afternoon,16,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea,1,3
6/3/2023,Sat,Weekend,Jun,15:02.0,Afternoon,16,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,7.5
6/3/2023,Sat,Weekend,Jun,16:00.0,Afternoon,16,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,20:41.0,Afternoon,16,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,3
6/3/2023,Sat,Weekend,Jun,20:46.0,Afternoon,16,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
6/3/2023,Sat,Weekend,Jun,21:50.0,Afternoon,16,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,1,8.5
6/3/2023,Sat,Weekend,Jun,28:33.0,Afternoon,16,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,6
6/3/2023,Sat,Weekend,Jun,30:19.0,Afternoon,16,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,6
6/3/2023,Sat,Weekend,Jun,33:26.0,Afternoon,16,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/3/2023,Sat,Weekend,Jun,51:10.0,Afternoon,16,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/3/2023,Sat,Weekend,Jun,55:17.0,Afternoon,16,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,4.75
6/3/2023,Sat,Weekend,Jun,11:14.0,Evening,17,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,6.2
6/3/2023,Sat,Weekend,Jun,13:55.0,Evening,17,Hell's Kitchen,Bakery,Croissant,Pastry,1,3.5
6/3/2023,Sat,Weekend,Jun,16:29.0,Evening,17,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/3/2023,Sat,Weekend,Jun,16:31.0,Evening,17,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,3.5
6/3/2023,Sat,Weekend,Jun,20:37.0,Evening,17,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/3/2023,Sat,Weekend,Jun,27:24.0,Evening,17,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,1,5
6/3/2023,Sat,Weekend,Jun,44:26.0,Evening,17,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,3.75
6/3/2023,Sat,Weekend,Jun,45:41.0,Evening,17,Lower Manhattan,Coffee,Latte,Barista Espresso,1,3.75
6/3/2023,Sat,Weekend,Jun,09:48.0,Evening,18,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,5
6/3/2023,Sat,Weekend,Jun,10:49.0,Evening,18,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,3.75
6/3/2023,Sat,Weekend,Jun,12:02.0,Evening,18,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/3/2023,Sat,Weekend,Jun,15:55.0,Evening,18,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,17:08.0,Evening,18,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,7.5
6/3/2023,Sat,Weekend,Jun,22:09.0,Evening,18,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/3/2023,Sat,Weekend,Jun,29:28.0,Evening,18,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/3/2023,Sat,Weekend,Jun,35:59.0,Evening,18,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,1,2.5
6/3/2023,Sat,Weekend,Jun,40:54.0,Evening,18,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,1,6
6/3/2023,Sat,Weekend,Jun,53:34.0,Evening,18,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/3/2023,Sat,Weekend,Jun,03:50.0,Evening,19,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso,1,3
6/3/2023,Sat,Weekend,Jun,03:50.0,Evening,19,Hell's Kitchen,Bakery,Ginger Scone,Scone,1,3.25
6/3/2023,Sat,Weekend,Jun,10:01.0,Evening,19,Astoria,Bakery,Croissant,Pastry,1,3.5
6/3/2023,Sat,Weekend,Jun,13:47.0,Evening,19,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/3/2023,Sat,Weekend,Jun,15:19.0,Evening,19,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,7
6/3/2023,Sat,Weekend,Jun,24:30.0,Evening,19,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,6.2
6/3/2023,Sat,Weekend,Jun,33:51.0,Evening,19,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea,1,6
6/3/2023,Sat,Weekend,Jun,39:21.0,Evening,19,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/3/2023,Sat,Weekend,Jun,40:35.0,Evening,19,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,1,4.4
6/3/2023,Sat,Weekend,Jun,40:39.0,Evening,19,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,1,3.1
6/3/2023,Sat,Weekend,Jun,40:39.0,Evening,19,Astoria,Bakery,Oatmeal Scone,Scone,1,3
6/3/2023,Sat,Weekend,Jun,56:45.0,Evening,19,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,3.5
6/4/2023,Sun,Weekend,Jun,04:12.0,Morning,7,Lower Manhattan,Coffee,Latte,Barista Espresso,1,3.75
6/4/2023,Sun,Weekend,Jun,22:01.0,Morning,7,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti,1,3.5
6/4/2023,Sun,Weekend,Jun,40:18.0,Morning,7,Lower Manhattan,Bakery,Ginger Scone,Scone,1,3.25
6/4/2023,Sun,Weekend,Jun,01:47.0,Morning,8,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,1,4.25
6/4/2023,Sun,Weekend,Jun,14:55.0,Morning,8,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,1,7
6/4/2023,Sun,Weekend,Jun,16:20.0,Morning,8,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,1,2
6/4/2023,Sun,Weekend,Jun,40:44.0,Morning,8,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,1,7.5
6/4/2023,Sun,Weekend,Jun,40:51.0,Morning,8,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,1,5
6/4/2023,Sun,Weekend,Jun,44:39.0,Morning,8,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso,1,4.25
6/4/2023,Sun,Weekend,Jun,46:19.0,Morning,8,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,5
6/4/2023,Sun,Weekend,Jun,49:29.0,Morning,8,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti,1,3.25
6/4/2023,Sun,Weekend,Jun,12:52.0,Morning,9,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/4/2023,Sun,Weekend,Jun,22:53.0,Morning,9,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea,1,5
6/4/2023,Sun,Weekend,Jun,25:39.0,Morning,9,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso,1,6
6/4/2023,Sun,Weekend,Jun,34:14.0,Morning,9,Lower Manhattan,Bakery,Ginger Scone,Scone,1,3.25
6/4/2023,Sun,Weekend,Jun,48:46.0,Morning,9,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso,1,8.5
6/4/2023,Sun,Weekend,Jun,53:44.0,Morning,9,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,3
6/4/2023,Sun,Weekend,Jun,56:50.0,Morning,9,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea,1,5
6/4/2023,Sun,Weekend,Jun,57:39.0,Morning,9,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/4/2023,Sun,Weekend,Jun,05:03.0,Morning,10,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti,1,3.25
6/4/2023,Sun,Weekend,Jun,13:38.0,Morning,10,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,4
6/4/2023,Sun,Weekend,Jun,27:54.0,Morning,10,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,1,3.75
6/4/2023,Sun,Weekend,Jun,28:18.0,Morning,10,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,3.75
6/4/2023,Sun,Weekend,Jun,51:15.0,Morning,10,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,1,2
6/4/2023,Sun,Weekend,Jun,01:13.0,Morning,11,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/4/2023,Sun,Weekend,Jun,04:18.0,Morning,11,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,1,9.5
6/4/2023,Sun,Weekend,Jun,07:00.0,Morning,11,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee,1,3
6/4/2023,Sun,Weekend,Jun,08:14.0,Morning,11,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,3
6/4/2023,Sun,Weekend,Jun,13:44.0,Morning,11,Astoria,Bakery,Hazelnut Biscotti,Biscotti,1,3.25
6/4/2023,Sun,Weekend,Jun,16:50.0,Morning,11,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,4.4
6/4/2023,Sun,Weekend,Jun,21:23.0,Morning,11,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,6
6/4/2023,Sun,Weekend,Jun,30:12.0,Morning,11,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/4/2023,Sun,Weekend,Jun,30:24.0,Morning,11,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,5
6/4/2023,Sun,Weekend,Jun,31:26.0,Morning,11,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee,1,2.2
6/4/2023,Sun,Weekend,Jun,31:36.0,Morning,11,Astoria,Bakery,Chocolate Croissant,Pastry,1,3.75
6/4/2023,Sun,Weekend,Jun,32:30.0,Morning,11,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,1,3.75
6/4/2023,Sun,Weekend,Jun,35:29.0,Morning,11,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,1,3.75
6/4/2023,Sun,Weekend,Jun,40:06.0,Morning,11,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,6.2
6/4/2023,Sun,Weekend,Jun,41:10.0,Morning,11,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/4/2023,Sun,Weekend,Jun,42:48.0,Morning,11,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,1,4
6/4/2023,Sun,Weekend,Jun,43:27.0,Morning,11,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,1,6
6/4/2023,Sun,Weekend,Jun,43:47.0,Morning,11,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,1,3
6/4/2023,Sun,Weekend,Jun,44:41.0,Morning,11,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,1,4.25
6/4/2023,Sun,Weekend,Jun,45:34.0,Morning,11,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,5
6/4/2023,Sun,Weekend,Jun,00:11.0,Afternoon,12,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso,1,3
6/4/2023,Sun,Weekend,Jun,00:11.0,Afternoon,12,Lower Manhattan,Bakery,Oatmeal Scone,Scone,1,3
6/4/2023,Sun,Weekend,Jun,05:53.0,Afternoon,12,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/4/2023,Sun,Weekend,Jun,09:01.0,Afternoon,12,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,1,3.1
6/4/2023,Sun,Weekend,Jun,12:19.0,Afternoon,12,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,1,6
6/4/2023,Sun,Weekend,Jun,17:51.0,Afternoon,12,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,1,3
6/4/2023,Sun,Weekend,Jun,20:52.0,Afternoon,12,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,4.5
6/4/2023,Sun,Weekend,Jun,22:19.0,Afternoon,12,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,1,3
6/4/2023,Sun,Weekend,Jun,28:02.0,Afternoon,12,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,1,3
6/4/2023,Sun,Weekend,Jun,30:25.0,Afternoon,12,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,1,2.5
6/4/2023,Sun,Weekend,Jun,31:19.0,Afternoon,12,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,1,5
6/4/2023,Sun,Weekend,Jun,40:39.0,Afternoon,12,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,1,4.9
6/4/2023,Sun,Weekend,Jun,42:54.0,Afternoon,12,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,1,2.5
6/4/2023,Sun,Weekend,Jun,47:37.0,Afternoon,12,Lower Manhattan,Coffee,Latte Rg,Barista Espresso,1,8.5
6/4/2023,Sun,Weekend,Jun,54:10.0,Afternoon,12,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,1,5.1
6/4/2023,Sun,Weekend,Jun,56:25.0,Afternoon,12,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,1,9
6/4/2023,Sun,Weekend,Jun,57:48.0,Afternoon,12,Astoria,Bakery,Chocolate Croissant,Pastry,1,3.75
6/4/2023,Sun,Weekend,Jun,00:56.0,Afternoon,13,Astoria,Coffee,Latte Rg,Barista Espresso,1,4.25
6/4/2023,Sun,Weekend,Jun,01:31.0,Afternoon,13,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee,1,3.5
6/4/2023,Sun,Weekend,Jun,03:14.0,Afternoon,13,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,1,3
6/4/2023,Sun,Weekend,Jun,08:33.0,Afternoon,13,Hell's Kitchen,Coffee,Latte,Barista Espresso,1,3.75
6/4/2023,Sun,Weekend,Jun,12:20.0,Afternoon,13,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,1,2.5
6/4/2023,Sun,Weekend,Jun,14:24.0,Afternoon,13,Astoria,Tea,English Breakfast Rg,Brewed Black tea,1,5
6/4/2023,Sun,Weekend,Jun,14:24.0,Afternoon,13,Astoria,Bakery,Cranberry Scone,Scone,1,3.25
6/4/2023,Sun,Weekend,Jun,17:56.0,Afternoon,13,Astoria,Tea,English Breakfast Rg,Brewed Black tea,1,5
6/4/2023,Sun,Weekend,Jun,37:58.0,Afternoon,13,Astoria,Bakery,Almond Croissant,Pastry,1,3.75
6/4/2023,Sun,Weekend,Jun,41:54.0,Afternoon,13,Astoria,Bakery,Ginger Biscotti,Biscotti,1,3.5
6/4/2023,Sun,Weekend,Jun,45:41.0,Afternoon,13,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,1,6
6/4/2023,Sun,Weekend,Jun,47:35.0,Afternoon,13,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea,1,2.5
6/4/2023,Sun,Weekend,Jun,50:05.0,Afternoon,13,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea,1,2.5
6/4/2023,Sun,Weekend,Jun,51:18.0,Afternoon,13,Astoria,Tea,Peppermint Rg,Brewed herbal tea,1,2.5
6/4/2023,Sun,Weekend,Jun,59:50.0,Afternoon,13,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,1,7
